2.284092,1.7522355,-7.9767685,0.7277565,-1.409193,-0.40824127,-0.39225766,0.30795678,1.7760812,-16.25209
-0.7330131,-0.7035522,-4.826069,-0.2945137,-12.745272,-4.5656624,0.51490027,-0.44546118,-0.895748,0.5921402
3.9065895,-3.102623,-2.526966,-1.0418892,-0.34217265,-1.0540657,0.527504,0.5684854,-2.073185,4.1054153
-1.4099463,0.37465677,0.02740097,0.71896744,-3.7784748,-0.88334274,3.7530212,0.20669948,1.0639306,0.5121994
0.60719687,-3.4530182,-1.9947472,0.04097367,-2.0083675,-0.20887755,-0.18633266,-0.009372608,-2.2088966,1.4464493
-2.169239,-3.3284607,10.878925,-1.976677,0.53407097,1.2523575,-0.6188583,-1.7510642,1.7887765,1.0410004
1.8372766,-0.8277816,3.8062477,-7.19878,-1.6648006,-3.3480873,1.6955566,-9.042133,0.17483148,2.8045425
1.617077,-0.022804184,-0.83981705,-1.297348,-2.6478596,0.4534912,2.6707,-0.028026477,-0.54463565,-0.33060455
0.27501303,0.49859628,-1.5248108,-0.62696075,-2.0966663,-2.9138603,3.492752,-0.89157474,-0.9767188,5.509697
3.9513435,7.3133774,0.017726898,5.010067,1.0296841,6.0257797,-0.0725021,3.4177208,-2.767231,1.32518
0.61653525,-2.4665222,-1.3971634,0.16784286,2.0127125,0.26926422,-0.029060327,-0.5096625,4.749813,0.17181398
-1.5404242,-1.5268706,-0.2338028,0.7973671,-1.3451366,-1.6692238,-1.0057449,3.7235985,0.98534787,-0.059989918
1.0940591,-0.4242324,1.7368126,1.424839,2.2018528,-0.54496765,-3.325241,0.43675622,-1.5630072,3.4483795
-0.8645286,1.1273271,1.7810478,-1.6580925,12.539152,1.0757523,-3.5135803,-0.5408286,-0.50806034,1.699791
1.0024225,-2.4656448,-0.63645554,-2.7128906,0.34610555,0.020904548,2.329399,2.2503242,-0.012630372,-0.23124693
-0.6884269,0.3164216,0.45470428,8.430096,0.32311818,0.79457855,0.06758884,-1.0433768,-0.5811728,1.1369324
-1.6059836,0.76105505,2.8911018,-2.2342033,12.64163,0.6029358,1.009697,-0.34466925,-0.0711402,1.7119904
1.4373819,-1.3720015,-1.7357903,0.40722275,0.74611855,0.37833405,-18.54116,-2.7251244,-12.659809,1.9191284
2.1454659,-1.1206969,-0.1858139,-0.7189903,-0.9053707,10.022194,2.466217,7.6524925,1.2530633,-2.8171043
2.9090385,2.646759,-0.7166405,-1.0433273,-3.7223148,-9.304348,-2.7634811,0.55920804,1.0960733,-12.955357
-5.883198,-3.3042374,-0.2457695,-2.3387794,-3.1304874,-2.4271278,7.3173065,1.54208,5.1459312,-0.105171196
2.2943382,1.4682847,-2.6619377,1.9240379,1.1785603,-2.2434616,-5.723755,-1.6424063,-11.863895,0.43105316
2.76791,-1.7283553,-4.1623306,-0.22252274,-0.7781582,-1.9147301,-2.2513428,1.206402,-1.0864829,1.1785355
2.177929,0.63655096,1.2747917,-1.8857002,3.4792309,-1.1331711,1.9835815,4.1316185,-1.9217795,-1.3353539
5.974819,5.7768555,-0.8103142,0.12410355,-0.052598976,0.32069397,1.414772,3.0368462,0.43780145,1.9317551
-2.3963585,-0.6442031,4.5218773,-1.6988525,2.3448582,-5.529133,2.7337723,1.7174722,15.459145,-5.7735443
-3.91811,-2.640686,1.6776466,3.3012047,1.1234875,0.18735506,1.0940018,-0.4464759,3.8132973,-0.14005278
2.6452217,0.49484262,-0.42074203,-16.519707,-1.6155338,-4.536461,-0.8200988,-13.130726,0.07300958,-0.98537445
3.4031029,8.553612,-0.46191025,7.0411644,0.56136894,6.1544113,-1.0077744,2.1441612,-2.6439476,1.1743469
-1.8995932,-1.7126235,-0.32376862,-0.9405365,3.0108166,2.5796585,-6.7468567,-1.2513236,-2.0925026,1.0282059
-4.5544395,-0.42881766,14.802662,0.62179947,2.4686604,1.3914032,-1.119194,-1.2289084,3.7292366,-1.1047592
3.247181,-3.5825806,-0.58548737,-3.6711197,1.0597134,1.708931,0.42211154,-3.8790627,-3.2611656,1.1029739
-3.9800682,-2.2054214,11.526478,-2.0387878,1.1832981,1.1896133,0.07724003,-1.1627387,1.7742578,0.4324417
-9.47443,3.702217,-2.1106606,5.564266,-0.91192055,-0.78614044,0.7071076,-4.247143,1.8592416,3.793991
0.9043694,-2.1102448,-8.820774,1.1144753,-1.1264668,-2.3249626,-1.6028061,-1.0848807,2.2524605,-2.669014
-0.8636207,-0.46816245,3.1762886,1.2104912,3.255186,2.0942154,-0.8771438,2.4059715,0.3436776,-0.7659073
-4.8601418,0.61754614,-1.5439568,-0.64696884,2.2442226,0.6324234,-6.558605,-0.3299903,-6.8171196,-0.17075346
-3.8912392,-1.5273207,-1.1261024,0.08116532,-1.4533596,0.41633606,-18.031113,-0.8248404,-7.441471,0.2737198
2.2881508,2.5923004,0.3835144,-1.5977478,-3.7820187,-0.2565155,0.03059391,0.95920956,-0.14300147,-0.25492096
1.1835138,-3.316925,-3.0452805,0.42705917,2.6451092,0.53876495,-8.070854,-2.930088,-16.783573,1.1453476
-2.9189644,0.357689,5.599201,-2.08992,4.4726467,2.7973022,-3.6106415,1.4305917,-0.7771567,-1.7793121
0.3287621,-1.2121352,1.0878868,-0.81803894,5.733427,7.43058,2.1666946,-1.186901,-1.0268286,-2.9949875
-1.6215552,-1.0895385,-3.6724167,-0.14264297,-12.604345,-3.6008072,1.0295258,-1.1647452,-2.0496407,0.38053894
-9.335232,-0.05097191,-1.3479996,1.223011,-6.051214,0.14383699,-2.496437,0.8746072,-1.0975455,0.79125214
0.38359457,-7.095001,0.8403549,-9.071968,-0.28629497,-2.6889763,1.1448517,-8.064892,-1.1641577,1.6436844
-3.4129982,0.17679603,-2.7241783,-0.8094063,2.0455189,-0.9413681,-0.026596032,1.2316476,-4.7389183,2.6771927
1.2538339,-4.041733,-0.30525208,-4.0017624,2.169279,-0.7138748,0.60734564,-2.9272957,-4.7265587,0.19104005
2.6145897,-2.581604,-5.0484047,-0.94589233,-5.5223255,-2.6138954,-2.5965805,8.939129,0.62048733,-15.748486
-2.2405586,-1.5916518,-3.3004265,4.6959114,-0.63986015,-0.5122299,1.4988022,-4.68845,-3.3796425,1.7223206
1.5582467,-1.3025054,-9.177933,-1.2073212,-1.8715458,-3.7326279,0.38289645,1.0181466,0.7491113,-4.8695145
4.159153,-0.32112113,-2.3144188,-0.9054909,-0.8271618,-2.5408897,0.22643284,-2.2860222,-0.56451786,1.7253647
2.6853447,11.731567,-0.4406166,0.3405342,2.4289722,5.720688,-0.11736294,5.7690315,-0.89923465,-0.3155899
